cruise_id,year,brief_desc,haul_id,lat,lon,yrday0_local,day_local,month_local,time_local,length_day,temp_avg,sal_avg,sigma_t_avg,depth_w,depth_tow_max,common_name,sample,length,size_class,prot_total,RNA,DNA,growth,RNA_DNA,prot_predicted
EL9905,1999,process,47,40.958,-66.998,130,11,5,1535,15.33,5.804,32.153,25.348,79,77.00,haddock,3426,5.53,2,90.00,15.00,4.60,0.052,3.26,88.83
EL9905,1999,process,47,40.958,-66.998,130,11,5,1535,15.33,5.804,32.153,25.348,79,77.00,haddock,3427,7.72,2,192.00,32.16,8.72,0.072,3.69,171.27
EL9905,1999,process,47,40.958,-66.998,130,11,5,1535,15.33,5.804,32.153,25.348,79,77.00,haddock,3428,4.99,1,47.25,7.18,2.22,0.051,3.23,41.20
EL9905,1999,process,47,40.958,-66.998,130,11,5,1535,15.33,5.804,32.153,25.348,79,77.00,haddock,3429,5.31,2,103.13,19.20,5.26,0.070,3.65,102.03
EL9905,1999,process,47,40.958,-66.998,130,11,5,1535,15.33,5.804,32.153,25.348,79,77.00,haddock,3430,5.23,2,72.00,11.28,3.42,0.054,3.30,65.21
EL9905,1999,process,47,40.958,-66.998,130,11,5,1535,15.33,5.804,32.153,25.348,79,77.00,haddock,3431,6.35,2,122.25,21.88,6.24,0.064,3.51,121.64
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3433,4.8,2,74.81,11.48,5.02,0.032,2.29,97.23
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3434,5.21,2,98.63,15.96,5.48,0.060,2.91,106.43
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3435,5.93,2,130.50,19.80,6.76,0.061,2.93,132.05
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3436,3.43,1,47.25,6.78,2.59,0.047,2.62,48.61
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3437,5.09,2,93.75,17.66,5.90,0.064,2.99,114.84
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3438,4.73,2,59.25,8.36,2.68,0.069,3.12,50.41
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3439,5.03,2,60.38,8.92,3.22,0.054,2.77,61.21
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3440,5.95,2,135.75,17.88,6.88,0.046,2.60,134.45
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3441,5.63,2,115.13,18.68,6.68,0.055,2.80,130.45
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3442,4.61,2,72.75,8.92,3.18,0.055,2.81,60.41
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3443,5.14,2,86.25,14.30,4.76,0.064,3.00,92.03
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3444,4.91,2,61.88,7.94,3.38,0.035,2.35,64.41
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3445,4.98,2,71.63,12.48,4.54,0.053,2.75,87.63
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3446,5.62,2,142.50,20.12,7.16,0.056,2.81,140.05
EL9905,1999,process,48,40.888,-66.942,130,11,5,1622,15.33,8.396,33.089,25.692,89,85.00,haddock,3447,5.7,2,114.00,20.76,6.94,0.064,2.99,135.65
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3448,5.66,2,131.25,18.60,5.96,0.106,3.12,116.04
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3449,5.46,2,145.50,28.14,9.24,0.103,3.05,181.67
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3450,5.6,2,110.25,16.04,4.96,0.111,3.23,96.03
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3451,3.28,1,29.25,3.59,1.51,0.073,2.38,27.00
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3452,3.52,1,32.25,4.95,1.96,0.079,2.53,36.00
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3453,3.5,1,33.94,4.39,1.70,0.082,2.58,30.80
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3454,5.35,2,98.25,14.34,4.78,0.101,3.00,92.43
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3455,3.78,1,41.25,5.69,2.32,0.076,2.45,43.20
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3456,3.63,1,30.19,4.29,1.92,0.066,2.23,35.20
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3457,5.55,2,109.13,16.66,5.08,0.113,3.28,98.43
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3458,4.38,1,43.88,6.85,2.60,0.084,2.63,48.81
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3459,3.76,1,42.75,6.61,2.45,0.087,2.70,45.80
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3460,5.81,2,129.75,17.84,6.20,0.095,2.88,120.84
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3461,5,2,88.88,14.12,4.78,0.099,2.95,92.43
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3462,3.63,2,50.44,8.00,2.53,0.108,3.16,47.41
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3463,6.36,2,162.00,24.72,6.88,0.127,3.59,134.45
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3464,6.9,2,171.75,25.12,8.60,0.097,2.92,168.87
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3465,3.65,1,40.31,6.11,2.30,0.085,2.66,42.80
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3466,2.82,1,25.88,3.67,1.49,0.077,2.46,26.59
EL9905,1999,process,49,40.827,-66.88,130,11,5,1720,15.33,12.441,34.561,26.163,97,94.00,haddock,3467,6.02,2,112.50,17.56,5.72,0.104,3.07,111.24
EL9905,1999,process,50,40.833,-67.067,130,11,5,1850,15.33,5.808,32.286,25.452,91,88.00,haddock,3468,4.99,2,136.13,19.54,6.30,0.045,3.10,122.84
EL9905,1999,process,50,40.833,-67.067,130,11,5,1850,15.33,5.808,32.286,25.452,91,88.00,haddock,3469,5.62,2,124.13,22.36,6.72,0.055,3.33,131.25
EL9905,1999,process,50,40.833,-67.067,130,11,5,1850,15.33,5.808,32.286,25.452,91,88.00,haddock,3470,5.9,2,132.75,17.64,7.44,0.012,2.37,145.65
EL9905,1999,process,50,40.833,-67.067,130,11,5,1850,15.33,5.808,32.286,25.452,91,88.00,haddock,3471,7.4,3,257.25,42.60,14.08,0.042,3.03,278.52
EL9905,1999,process,50,40.833,-67.067,130,11,5,1850,15.33,5.808,32.286,25.452,91,88.00,haddock,3472,6.33,2,132.75,20.32,6.84,0.039,2.97,133.65
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3492,6.2,2,165.75,30.40,8.52,0.071,3.57,179.02
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3493,5.42,2,160.50,25.52,7.36,0.067,3.47,155.04
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3496,4.84,2,101.25,18.22,4.92,0.077,3.70,104.61
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3497,5.29,2,127.50,22.96,6.08,0.081,3.78,128.58
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3498,5.21,2,98.63,17.26,4.90,0.069,3.52,104.19
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3499,6.34,3,219.75,31.20,9.20,0.063,3.39,193.07
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3500,6.36,3,207.75,34.28,10.08,0.064,3.40,211.26
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3501,6.08,2,133.50,19.64,5.84,0.062,3.36,123.62
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3502,5.41,2,106.13,17.38,5.00,0.067,3.48,106.26
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3503,3.93,1,45.56,7.86,2.22,0.070,3.54,48.80
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3504,6.25,2,188.25,33.00,8.56,0.084,3.86,179.85
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,Atlantic_cod,3505,5.64,2,139.50,20.12,5.84,0.066,3.45,123.62
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3473,6.12,2,123.75,22.88,6.36,0.073,3.60,124.04
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3474,6.93,2,169.50,28.96,8.12,0.071,3.57,159.26
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3475,6.29,2,173.25,32.80,8.72,0.080,3.76,171.27
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3476,6.36,2,174.00,29.80,8.48,0.069,3.51,166.46
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3477,6.79,2,181.50,32.00,8.28,0.085,3.86,162.46
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3478,5.98,2,128.25,20.00,8.28,0.019,2.42,162.46
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3479,7.61,3,270.00,43.04,12.40,0.067,3.47,244.90
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3480,6.09,2,147.75,22.32,6.56,0.064,3.40,128.05
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3481,7.54,3,252.00,47.36,12.80,0.077,3.70,252.91
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3482,7.68,3,337.50,60.80,14.80,0.096,4.11,292.93
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3483,6.49,2,152.25,27.84,7.52,0.077,3.70,147.26
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3484,4.44,2,86.63,13.92,4.04,0.066,3.45,77.62
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3485,5.37,2,95.25,14.50,4.34,0.061,3.34,83.62
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3486,5.95,2,153.75,23.60,7.08,0.061,3.33,138.45
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3487,6.92,2,167.25,34.76,9.28,0.079,3.75,182.47
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3489,4.22,2,78.00,12.74,4.00,0.054,3.19,76.82
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3490,5.91,2,117.00,19.20,6.28,0.048,3.06,122.44
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3491,5.16,2,124.88,22.86,6.24,0.076,3.66,121.64
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3494,6,2,108.75,19.20,5.24,0.076,3.66,101.63
EL9905,1999,process,51,40.905,-67.125,130,11,5,1948,15.33,6.365,32.377,25.459,84,82.00,haddock,3495,6.66,2,183.75,33.60,10.04,0.061,3.35,197.68
